epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
63,3758.52,0.10756,0.29795,0.882,0.88227,0.85096,0.89527,0.55027,0.76341,0.69715,1.81997,0.0006931,0.0006931,0.0006931
64,3818.48,0.10459,0.29746,0.88154,0.92077,0.82478,0.89361,0.55418,0.76278,0.72074,1.91548,0.00068815,0.00068815,0.00068815
65,3878.18,0.10546,0.29495,0.88138,0.90653,0.8418,0.9006,0.55018,0.80801,0.70627,1.88469,0.0006832,0.0006832,0.0006832
66,3937.94,0.10653,0.2973,0.87982,0.87302,0.84782,0.89347,0.55396,0.74868,0.74498,1.8152,0.00067825,0.00067825,0.00067825
67,3997.92,0.1074,0.29814,0.87929,0.88651,0.84971,0.89273,0.55725,0.72748,0.69876,1.79197,0.0006733,0.0006733,0.0006733
68,4057.87,0.10795,0.29851,0.87719,0.89066,0.85989,0.90722,0.56475,0.7246,0.70859,1.72242,0.00066835,0.00066835,0.00066835
69,4117.88,0.11101,0.30146,0.87884,0.90233,0.8484,0.89205,0.5468,0.77356,0.70388,1.81167,0.0006634,0.0006634,0.0006634
70,4177.51,0.11321,0.29928,0.88168,0.91254,0.82669,0.89398,0.55311,0.75122,0.67638,1.77227,0.00065845,0.00065845,0.00065845
71,4237.42,0.10875,0.29594,0.87692,0.91385,0.84058,0.8934,0.55,0.72602,0.68259,1.71947,0.0006535,0.0006535,0.0006535
72,4297.25,0.10796,0.29334,0.87851,0.88882,0.84834,0.89549,0.55034,0.75497,0.70289,1.75108,0.00064855,0.00064855,0.00064855
73,4357.2,0.10825,0.29598,0.88259,0.88134,0.85984,0.89881,0.55339,0.79371,0.71337,1.86215,0.0006436,0.0006436,0.0006436
74,4417.2,0.11083,0.30006,0.88141,0.90958,0.84662,0.90479,0.54844,0.7692,0.69083,1.77918,0.00063865,0.00063865,0.00063865
75,4477.02,0.11181,0.29791,0.88163,0.89514,0.8702,0.90929,0.55538,0.78757,0.6582,1.77052,0.0006337,0.0006337,0.0006337
76,4536.93,0.10993,0.29857,0.87633,0.89932,0.85994,0.89578,0.54222,0.76902,0.67091,1.81966,0.00062875,0.00062875,0.00062875
77,4596.83,0.10822,0.28955,0.8752,0.91042,0.84508,0.90237,0.54342,0.81103,0.73411,1.82918,0.0006238,0.0006238,0.0006238
78,4656.58,0.10808,0.28878,0.88056,0.8965,0.83725,0.891,0.54812,0.77772,0.69111,1.84745,0.00061885,0.00061885,0.00061885
79,4716.67,0.11026,0.28968,0.88116,0.87971,0.85951,0.89624,0.55616,0.7552,0.65722,1.8028,0.0006139,0.0006139,0.0006139
80,4776.51,0.10581,0.29108,0.87447,0.89462,0.86926,0.9036,0.55947,0.74028,0.68784,1.81107,0.00060895,0.00060895,0.00060895
81,4836.29,0.10935,0.294,0.87925,0.89366,0.85962,0.90148,0.54736,0.78644,0.67503,1.85619,0.000604,0.000604,0.000604
82,4896.28,0.11037,0.29389,0.8806,0.89206,0.83093,0.88272,0.55136,0.78422,0.67327,1.81437,0.00059905,0.00059905,0.00059905
83,4956.18,0.10954,0.28947,0.88083,0.92472,0.82134,0.8965,0.55128,0.8133,0.65484,1.8201,0.0005941,0.0005941,0.0005941
84,5016.29,0.11421,0.2904,0.87659,0.8965,0.83829,0.89493,0.55331,0.81229,0.67622,1.84493,0.00058915,0.00058915,0.00058915
85,5076.2,0.10733,0.28946,0.87368,0.89567,0.83986,0.89476,0.56094,0.81451,0.6705,1.93942,0.0005842,0.0005842,0.0005842
