epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
185,4653.95,0.44787,0.26318,0.86892,0.91157,0.84774,0.90791,0.5697,1.51103,0.60781,1.77283,8.92e-05,8.92e-05,8.92e-05
186,4679.05,0.43305,0.25823,0.86607,0.89204,0.86507,0.9042,0.5687,1.49351,0.60393,1.74631,8.425e-05,8.425e-05,8.425e-05
187,4704.14,0.43968,0.26109,0.86573,0.90341,0.85908,0.90474,0.57064,1.49757,0.6067,1.74526,7.93e-05,7.93e-05,7.93e-05
188,4729.23,0.43966,0.26412,0.86674,0.90281,0.8602,0.90574,0.57214,1.49826,0.6076,1.75588,7.435e-05,7.435e-05,7.435e-05
189,4754.43,0.441,0.2627,0.86663,0.90934,0.85503,0.90642,0.57291,1.5019,0.60948,1.77294,6.94e-05,6.94e-05,6.94e-05
190,4779.56,0.44602,0.26233,0.86583,0.91306,0.85174,0.90683,0.57005,1.50754,0.60174,1.7677,6.445e-05,6.445e-05,6.445e-05
191,4807.05,0.42177,0.23277,0.84191,0.91565,0.84652,0.89757,0.55613,1.53187,0.60097,1.80874,5.95e-05,5.95e-05,5.95e-05
192,4832.03,0.38486,0.21765,0.82373,0.90761,0.85018,0.89707,0.55934,1.53632,0.60282,1.82455,5.455e-05,5.455e-05,5.455e-05
193,4856.86,0.37347,0.21122,0.81946,0.92193,0.85717,0.90562,0.56552,1.52669,0.60263,1.80467,4.96e-05,4.96e-05,4.96e-05
194,4881.59,0.36575,0.20923,0.81653,0.91198,0.84962,0.89842,0.56606,1.54343,0.60988,1.81127,4.465e-05,4.465e-05,4.465e-05
195,4906.34,0.37073,0.2119,0.8182,0.9173,0.84672,0.89878,0.56743,1.53124,0.60976,1.80018,3.97e-05,3.97e-05,3.97e-05
196,4931.23,0.35641,0.20478,0.81325,0.92224,0.84493,0.90184,0.5696,1.53079,0.60777,1.80615,3.475e-05,3.475e-05,3.475e-05
197,4956.04,0.35643,0.20419,0.81425,0.9182,0.85017,0.90315,0.56952,1.53805,0.61145,1.81255,2.98e-05,2.98e-05,2.98e-05
198,4980.83,0.35873,0.20605,0.81388,0.92473,0.84695,0.90391,0.56959,1.5326,0.60757,1.81059,2.485e-05,2.485e-05,2.485e-05
199,5005.64,0.36545,0.20837,0.81684,0.92555,0.84554,0.90424,0.5705,1.53536,0.60799,1.81245,1.99e-05,1.99e-05,1.99e-05
200,5030.41,0.35781,0.20483,0.81327,0.92181,0.84957,0.90466,0.57096,1.5369,0.60378,1.81958,1.495e-05,1.495e-05,1.495e-05
