epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
65,2755.83,1.48248,0.69071,0.86201,0.89711,0.85514,0.89524,0.5589,3.34593,1.37737,1.30276,0.0003664,0.0003664,0.0003664
66,2793.76,1.49131,0.68443,0.85762,0.91309,0.85438,0.90105,0.56093,3.34109,1.4558,1.28904,0.0003565,0.0003565,0.0003565
67,2831.37,1.48596,0.68487,0.8611,0.92202,0.8454,0.89886,0.55938,3.35327,1.46389,1.29226,0.0003466,0.0003466,0.0003466
68,2869.35,1.48542,0.68522,0.86471,0.91438,0.83786,0.89665,0.56717,3.36432,1.46976,1.28265,0.0003367,0.0003367,0.0003367
69,2906.45,1.48328,0.68046,0.85899,0.91363,0.85441,0.9026,0.56558,3.37138,1.41706,1.28518,0.0003268,0.0003268,0.0003268
70,2944.37,1.47739,0.68039,0.86339,0.92918,0.83824,0.9036,0.56479,3.39486,1.39729,1.32997,0.0003169,0.0003169,0.0003169
71,2983.01,1.44365,0.6642,0.86062,0.91332,0.8422,0.89761,0.56367,3.38752,1.40608,1.29151,0.000307,0.000307,0.000307
72,3020.4,1.44057,0.66563,0.85955,0.90821,0.8507,0.89752,0.56539,3.38332,1.36613,1.31621,0.0002971,0.0002971,0.0002971
73,3058.36,1.44401,0.66661,0.85758,0.92366,0.83564,0.9022,0.57029,3.28662,1.32997,1.27419,0.0002872,0.0002872,0.0002872
74,3096.5,1.46953,0.67484,0.86619,0.90037,0.85096,0.90414,0.56382,3.38002,1.40353,1.31179,0.0002773,0.0002773,0.0002773
75,3135.2,1.44382,0.66882,0.85889,0.92159,0.84534,0.90308,0.57017,3.34006,1.45736,1.31011,0.0002674,0.0002674,0.0002674
76,3173.4,1.42956,0.65868,0.86235,0.92528,0.83046,0.89758,0.57028,3.26105,1.35032,1.25842,0.0002575,0.0002575,0.0002575
77,3212.87,1.4421,0.67053,0.85937,0.91293,0.83348,0.89436,0.56196,3.308,1.4046,1.29696,0.0002476,0.0002476,0.0002476
78,3250.94,1.40288,0.65345,0.86118,0.92438,0.8451,0.90129,0.56418,3.27937,1.42433,1.26204,0.0002377,0.0002377,0.0002377
79,3288.52,1.41275,0.6494,0.85919,0.91214,0.83823,0.89546,0.56454,3.31934,1.38285,1.26605,0.0002278,0.0002278,0.0002278
80,3325.27,1.40028,0.64544,0.8557,0.91644,0.8351,0.89761,0.56785,3.27375,1.34158,1.25372,0.0002179,0.0002179,0.0002179
81,3363.82,1.40252,0.64761,0.85737,0.93061,0.83971,0.90217,0.56709,3.26066,1.35192,1.25095,0.000208,0.000208,0.000208
82,3400.78,1.36542,0.63611,0.8573,0.92808,0.83057,0.89972,0.56914,3.24894,1.35572,1.25187,0.0001981,0.0001981,0.0001981
83,3438.46,1.38417,0.63958,0.85431,0.92932,0.83585,0.90025,0.56984,3.28575,1.36827,1.25862,0.0001882,0.0001882,0.0001882
84,3476.06,1.37071,0.63708,0.85601,0.92449,0.84333,0.90273,0.56595,3.28233,1.36882,1.26876,0.0001783,0.0001783,0.0001783
85,3513.07,1.34265,0.62828,0.85274,0.92165,0.83438,0.89978,0.56969,3.37104,1.41792,1.31534,0.0001684,0.0001684,0.0001684
86,3551.06,1.35136,0.62726,0.85351,0.9255,0.83782,0.90193,0.5699,3.39209,1.33232,1.32228,0.0001585,0.0001585,0.0001585
87,3588.44,1.34719,0.62776,0.85626,0.92235,0.85198,0.9047,0.57558,3.3948,1.37981,1.31355,0.0001486,0.0001486,0.0001486
88,3626.87,1.33572,0.62384,0.8516,0.93385,0.85058,0.90567,0.57168,3.36339,1.39203,1.313,0.0001387,0.0001387,0.0001387
89,3666.46,1.32879,0.62119,0.8482,0.92471,0.84365,0.90582,0.57242,3.36023,1.33508,1.31663,0.0001288,0.0001288,0.0001288
90,3706.77,1.33178,0.61907,0.85391,0.91248,0.8421,0.90208,0.57365,3.37136,1.38501,1.32041,0.0001189,0.0001189,0.0001189
91,3748.03,1.37103,0.59026,0.83086,0.91569,0.83435,0.89677,0.56063,3.38011,1.34176,1.33714,0.000109,0.000109,0.000109
92,3785.17,1.27536,0.56216,0.82172,0.89569,0.86089,0.8995,0.56439,3.28798,1.35213,1.29172,9.91e-05,9.91e-05,9.91e-05
93,3822.02,1.25893,0.55474,0.82229,0.92766,0.8363,0.90125,0.56682,3.35506,1.35681,1.31496,8.92e-05,8.92e-05,8.92e-05
94,3858.28,1.24428,0.54709,0.82106,0.90132,0.85869,0.90168,0.56792,3.38076,1.34599,1.31174,7.93e-05,7.93e-05,7.93e-05
95,3894.85,1.22242,0.54144,0.81775,0.9118,0.84075,0.90318,0.57012,3.31111,1.39718,1.28867,6.94e-05,6.94e-05,6.94e-05
96,3931.45,1.20975,0.53736,0.81921,0.90277,0.86071,0.90499,0.5708,3.28914,1.40124,1.28058,5.95e-05,5.95e-05,5.95e-05
97,3967.52,1.20539,0.53464,0.81679,0.89973,0.86056,0.90354,0.5714,3.29393,1.37194,1.27606,4.96e-05,4.96e-05,4.96e-05
98,4004.51,1.17869,0.52781,0.82032,0.89836,0.86252,0.90602,0.57282,3.30822,1.39483,1.28607,3.97e-05,3.97e-05,3.97e-05
99,4042.56,1.19188,0.53118,0.81567,0.91131,0.844,0.90788,0.5741,3.32706,1.41177,1.28724,2.98e-05,2.98e-05,2.98e-05
100,4080.15,1.18719,0.53604,0.81501,0.91111,0.84359,0.90763,0.57433,3.33509,1.38438,1.28884,1.99e-05,1.99e-05,1.99e-05
