epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
85,2194.14,0.15213,0.34074,0.91555,0.92395,0.8365,0.89357,0.54558,0.8679,0.68311,1.90286,0.0007921,0.0007921,0.0007921
86,2219.21,0.15374,0.3354,0.91381,0.87193,0.85248,0.88217,0.5421,0.84506,0.67813,1.90069,0.000789625,0.000789625,0.000789625
87,2244.33,0.14844,0.32938,0.90841,0.90071,0.8364,0.88432,0.5475,0.85306,0.68221,1.88821,0.00078715,0.00078715,0.00078715
88,2269.42,0.1494,0.33305,0.91545,0.91983,0.85931,0.89872,0.53529,0.88482,0.70559,1.9273,0.000784675,0.000784675,0.000784675
89,2294.45,0.15061,0.33158,0.90871,0.91249,0.84329,0.89221,0.5413,0.8371,0.68771,1.83226,0.0007822,0.0007822,0.0007822
90,2319.62,0.15051,0.33233,0.91484,0.90235,0.84655,0.89634,0.54489,0.8211,0.71146,1.78374,0.000779725,0.000779725,0.000779725
91,2344.75,0.15131,0.33275,0.91011,0.92011,0.84245,0.90321,0.55558,0.80067,0.67358,1.77463,0.00077725,0.00077725,0.00077725
92,2369.75,0.14896,0.33056,0.90998,0.89607,0.85194,0.89542,0.5518,0.82241,0.69622,1.74926,0.000774775,0.000774775,0.000774775
93,2394.94,0.15276,0.33098,0.91195,0.91826,0.83872,0.89428,0.54421,0.83317,0.70112,1.83211,0.0007723,0.0007723,0.0007723
94,2420.14,0.14908,0.33094,0.90758,0.90358,0.83802,0.88283,0.54897,0.82319,0.70672,1.79556,0.000769825,0.000769825,0.000769825
95,2445.32,0.15527,0.33569,0.91509,0.91378,0.84508,0.89987,0.55421,0.86741,0.73186,1.90617,0.00076735,0.00076735,0.00076735
96,2470.47,0.14621,0.32695,0.90523,0.90178,0.85342,0.90313,0.55423,0.83095,0.6949,1.88392,0.000764875,0.000764875,0.000764875
97,2495.57,0.14892,0.32547,0.90817,0.93065,0.82301,0.89342,0.55195,0.83684,0.71531,1.864,0.0007624,0.0007624,0.0007624
98,2520.74,0.15146,0.32984,0.90667,0.92296,0.84154,0.89958,0.54854,0.82741,0.71159,1.86285,0.000759925,0.000759925,0.000759925
99,2545.77,0.14809,0.32733,0.91541,0.9264,0.83367,0.8974,0.55107,0.82071,0.65247,1.80717,0.00075745,0.00075745,0.00075745
100,2570.87,0.14975,0.32736,0.91294,0.92128,0.83769,0.89625,0.54567,0.85976,0.66458,1.88373,0.000754975,0.000754975,0.000754975
101,2595.86,0.14845,0.32527,0.90747,0.90472,0.84882,0.89681,0.54024,0.82467,0.68354,1.8518,0.0007525,0.0007525,0.0007525
102,2620.91,0.15258,0.32608,0.90756,0.90832,0.84851,0.90226,0.5403,0.8626,0.67998,1.90145,0.000750025,0.000750025,0.000750025
103,2645.96,0.1516,0.33091,0.90697,0.92568,0.84836,0.90354,0.55203,0.78537,0.62666,1.79746,0.00074755,0.00074755,0.00074755
104,2671.02,0.15115,0.3244,0.90925,0.9021,0.84096,0.89326,0.54834,0.81929,0.66906,1.81474,0.000745075,0.000745075,0.000745075
105,2696.12,0.14555,0.31902,0.90914,0.92152,0.84533,0.90184,0.56582,0.80029,0.66937,1.79324,0.0007426,0.0007426,0.0007426
106,2721.44,0.15111,0.32496,0.90559,0.91496,0.85248,0.89661,0.55331,0.86349,0.70575,1.86238,0.000740125,0.000740125,0.000740125
107,2746.4,0.14847,0.32527,0.90189,0.89763,0.8526,0.8977,0.55514,0.86101,0.67099,1.90213,0.00073765,0.00073765,0.00073765
108,2771.46,0.14649,0.31733,0.90454,0.92066,0.84895,0.90403,0.56086,0.86067,0.69258,1.88554,0.000735175,0.000735175,0.000735175
109,2796.96,0.1555,0.32623,0.91062,0.92631,0.83877,0.8994,0.55128,0.80597,0.65727,1.8239,0.0007327,0.0007327,0.0007327
110,2822.02,0.15434,0.32988,0.90934,0.91011,0.84429,0.88986,0.5468,0.85965,0.6654,1.85662,0.000730225,0.000730225,0.000730225
111,2847.06,0.15594,0.3306,0.90893,0.93143,0.851,0.90009,0.54883,0.86328,0.72172,1.82631,0.00072775,0.00072775,0.00072775
112,2872.18,0.15217,0.32572,0.90555,0.8992,0.84769,0.89768,0.55243,0.85389,0.71447,1.77608,0.000725275,0.000725275,0.000725275
113,2897.39,0.14898,0.3203,0.9014,0.91484,0.84744,0.89474,0.55351,0.86666,0.6512,1.79835,0.0007228,0.0007228,0.0007228
114,2922.46,0.14602,0.3167,0.89845,0.91251,0.84524,0.89983,0.54682,0.9085,0.67135,1.90558,0.000720325,0.000720325,0.000720325
115,2947.48,0.15284,0.32143,0.91062,0.93948,0.81726,0.89966,0.56103,0.82052,0.67381,1.79411,0.00071785,0.00071785,0.00071785
116,2972.55,0.1497,0.3211,0.90728,0.92486,0.83189,0.8985,0.5523,0.85093,0.65843,1.88403,0.000715375,0.000715375,0.000715375
117,2997.59,0.14876,0.31775,0.90366,0.92735,0.82953,0.89765,0.54953,0.85375,0.66733,1.8464,0.0007129,0.0007129,0.0007129
