epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
66,2849.73,1.50795,0.69103,0.86019,0.90695,0.84217,0.89945,0.55738,3.30523,1.38779,1.28552,0.0003565,0.0003565,0.0003565
67,2889.15,1.48512,0.68474,0.86135,0.90289,0.85043,0.8999,0.5655,3.24919,1.36284,1.28301,0.0003466,0.0003466,0.0003466
68,2928.52,1.48348,0.68737,0.86566,0.88573,0.84788,0.89383,0.56511,3.28101,1.31652,1.27846,0.0003367,0.0003367,0.0003367
69,2967.05,1.47723,0.67844,0.86034,0.88631,0.85314,0.89149,0.56424,3.25094,1.35499,1.28166,0.0003268,0.0003268,0.0003268
70,3006.55,1.46422,0.67652,0.86407,0.89557,0.8466,0.88834,0.56169,3.25763,1.31949,1.25046,0.0003169,0.0003169,0.0003169
71,3047.3,1.44573,0.67307,0.86139,0.88144,0.83338,0.88634,0.56461,3.25606,1.33719,1.26273,0.000307,0.000307,0.000307
72,3087.23,1.45094,0.66389,0.86084,0.89415,0.84772,0.89364,0.56257,3.24276,1.34429,1.2583,0.0002971,0.0002971,0.0002971
73,3126.48,1.44554,0.67053,0.85746,0.88619,0.84933,0.8963,0.55984,3.26609,1.32783,1.26808,0.0002872,0.0002872,0.0002872
74,3165.28,1.45561,0.67326,0.86411,0.89224,0.83799,0.89304,0.56473,3.32702,1.33515,1.2948,0.0002773,0.0002773,0.0002773
75,3204.69,1.43507,0.66504,0.85853,0.91472,0.82921,0.89426,0.56246,3.32378,1.3368,1.3118,0.0002674,0.0002674,0.0002674
76,3242.99,1.43075,0.65725,0.86348,0.8923,0.84729,0.89686,0.56697,3.34322,1.36029,1.26933,0.0002575,0.0002575,0.0002575
77,3282.18,1.44092,0.66607,0.86011,0.89507,0.84492,0.89701,0.568,3.35676,1.39587,1.28337,0.0002476,0.0002476,0.0002476
78,3321.79,1.40442,0.65473,0.86177,0.88303,0.8388,0.89397,0.56574,3.34138,1.37957,1.30954,0.0002377,0.0002377,0.0002377
79,3361.6,1.41101,0.65121,0.86006,0.88786,0.85575,0.90051,0.56757,3.34591,1.39072,1.28706,0.0002278,0.0002278,0.0002278
80,3401.96,1.39712,0.64516,0.85608,0.87987,0.85072,0.89794,0.56962,3.29,1.42672,1.27123,0.0002179,0.0002179,0.0002179
81,3441.41,1.40012,0.64837,0.85657,0.89154,0.8507,0.89779,0.57064,3.31437,1.40369,1.2751,0.000208,0.000208,0.000208
82,3481.19,1.36355,0.63877,0.85818,0.8899,0.84199,0.89167,0.57075,3.30135,1.4017,1.26518,0.0001981,0.0001981,0.0001981
